,PI,Expedition,OS region,Reference,URL ref,Method comm,Date/Time,Station,Latitude,Longitude,Depth water [m],Perc [%],Inc dur [h],CaCO3 prod C [mmol/m**3/day],CaCO3 prod C std dev [±],PP C [mmol/m**3/day],PP C std dev [±],coccolith_count,ehux_count
2347,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-18T00:00,a13,-49.38,-62.47,35.0,1.0,24.0,0.01,0.0,0.33,0.06,1156.51,1154.69
2348,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,2.0,55.0,24.0,0.01,0.0,4.57,0.54,239.33,235.68
2349,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,4.0,33.0,24.0,0.01,0.0,3.81,0.31,199.93,199.93
2350,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,11.0,14.0,24.0,0.01,0.0,4.2,0.09,232.76,232.76
2351,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,16.0,7.0,24.0,0.01,0.0,3.96,0.42,214.52,214.52
2352,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,19.0,5.0,24.0,0.0,0.0,3.96,0.17,204.3,203.58
2353,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-19T00:00,a14,-49.45,-60.28,27.0,1.0,24.0,0.01,0.0,1.77,0.06,166.36,164.9
2354,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,1.0,55.0,24.0,0.51,0.04,1.38,0.05,3626.41,3626.41
2355,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,4.0,33.0,24.0,0.46,0.03,1.18,0.13,3480.48,3480.48
2356,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,12.0,14.0,24.0,0.39,0.07,1.39,0.03,3392.92,3392.92
2357,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,16.0,7.0,24.0,0.26,0.0,1.12,0.16,2670.56,2670.56
2358,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,18.0,5.0,24.0,0.14,0.05,1.24,0.02,3283.47,3283.47
2359,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-20T00:00,a15,-49.45,-57.12,26.0,1.0,24.0,0.02,0.0,0.22,0.02,1991.97,1991.97
2360,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,1.0,55.0,24.0,0.04,0.0,2.54,0.16,354.41,354.41
2361,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,7.0,33.0,24.0,0.02,0.01,2.32,0.22,461.98,461.98
2362,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,21.0,14.0,24.0,0.04,0.01,2.09,0.53,398.07,398.07
2363,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,26.0,7.0,24.0,0.03,0.01,1.9,0.06,390.7,390.7
2364,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,34.0,5.0,24.0,0.03,0.01,2.63,0.17,400.91,400.91
2365,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-21T00:00,a16,-50.58,-54.46,47.0,1.0,24.0,0.03,0.03,0.82,0.22,282.85,282.85
2366,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,4.0,55.0,24.0,0.08,0.03,1.13,0.01,2376.61,2376.61
2367,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,7.0,33.0,24.0,0.13,0.02,0.99,0.13,2405.79,2405.79
2368,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,18.0,14.0,24.0,0.16,0.04,1.19,0.09,2155.62,2155.62
2369,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,23.0,7.0,24.0,0.13,0.02,0.93,0.04,2134.78,2134.78
2370,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,30.0,5.0,24.0,0.08,0.05,0.78,0.06,2243.18,2243.18
2371,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-22T00:00,a17,-49.45,-57.39,42.0,1.0,24.0,0.01,0.0,0.22,0.06,2188.98,2188.98
2372,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,3.0,55.0,24.0,0.05,0.02,0.92,0.04,502.84,502.84
2373,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,4.0,33.0,24.0,0.05,0.02,0.85,0.18,451.97,451.97
2374,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,12.0,14.0,24.0,0.04,0.01,0.94,0.06,419.45,419.45
2375,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,17.0,7.0,24.0,0.06,,0.93,0.06,388.6,387.76
2376,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,20.0,5.0,24.0,0.02,0.01,0.86,0.04,403.61,403.61
2377,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-23T00:00,a18,-48.45,-59.14,28.0,1.0,24.0,0.01,0.0,0.31,0.05,459.55,459.55
2378,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,3.0,55.0,24.0,0.07,0.02,0.99,0.23,529.52,529.52
2379,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,5.0,33.0,24.0,0.08,0.01,1.11,0.14,548.7,548.7
2380,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,12.0,14.0,24.0,0.09,0.0,1.21,0.03,503.67,503.67
2381,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,16.0,7.0,24.0,0.04,0.0,0.89,0.09,441.13,441.13
2382,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,20.0,5.0,24.0,0.02,0.01,0.96,0.08,445.81,445.81
2383,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-24T00:00,a19,-48.45,-59.14,28.0,1.0,24.0,0.01,0.0,0.31,0.0,525.36,525.36
2384,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,4.0,55.0,24.0,0.03,0.0,0.98,0.08,643.77,643.77
2385,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,5.0,33.0,24.0,0.03,0.0,0.84,0.14,642.93,642.93
2386,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,17.0,14.0,24.0,0.02,0.01,1.01,0.1,769.69,769.69
2387,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,23.0,7.0,24.0,0.01,0.0,0.79,0.09,833.06,833.06
2388,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,28.0,5.0,24.0,0.01,0.0,0.75,0.18,1036.42,1036.42
2389,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-25T00:00,a20,-50.22,-56.13,41.0,1.0,24.0,0.0,0.0,0.29,0.02,992.74,992.74
2390,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,3.0,55.0,24.0,0.12,0.02,6.11,0.33,906.86,906.86
2391,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,4.0,33.0,24.0,0.11,0.03,4.39,0.95,906.41,906.41
2392,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,12.0,14.0,24.0,0.13,0.02,4.39,0.67,870.38,870.38
2393,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,15.0,7.0,24.0,0.04,0.01,3.38,0.57,948.11,948.11
2394,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,20.0,5.0,24.0,0.05,0.02,2.89,0.31,1002.66,1002.66
2395,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-26T00:00,a21,-51.58,-57.37,27.0,1.0,24.0,0.01,0.0,0.55,0.14,1046.54,1046.54
2396,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,3.0,55.0,24.0,0.03,0.01,1.95,0.17,194.58,194.58
2397,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,7.0,33.0,24.0,0.02,0.0,1.84,0.16,277.97,277.97
2398,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,20.0,14.0,24.0,0.04,0.01,2.2,0.05,251.68,251.68
2399,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,27.0,7.0,24.0,0.03,0.0,1.54,0.11,214.43,214.01
2400,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,32.0,5.0,24.0,0.02,0.0,1.37,0.15,231.84,231.38
2401,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-27T00:00,a22,-52.54,-55.2,46.0,1.0,24.0,0.01,0.0,0.53,0.12,229.09,229.09
2402,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,3.0,55.0,24.0,0.06,0.0,2.31,0.14,395.27,395.27
2403,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,6.0,33.0,24.0,0.05,0.01,2.11,0.21,405.93,405.93
2404,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,17.0,14.0,24.0,0.05,0.0,2.25,0.22,321.37,321.37
2405,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,22.0,7.0,24.0,0.02,0.01,1.49,0.23,377.49,377.49
2406,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,28.0,5.0,24.0,0.03,0.0,1.37,0.06,336.21,336.21
2407,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-28T00:00,a23,-52.23,-58.19,39.0,1.0,24.0,0.0,0.0,0.45,0.06,282.29,282.29
2408,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,1.0,55.0,24.0,0.19,0.07,1.04,0.04,528.69,528.69
2409,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,6.0,33.0,24.0,0.16,0.08,1.03,0.06,643.11,643.11
2410,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,17.0,14.0,24.0,0.15,0.06,0.9,0.04,692.67,692.67
2411,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,22.0,7.0,24.0,0.1,0.01,0.54,0.02,561.78,561.78
2412,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,27.0,5.0,24.0,0.09,0.01,0.54,0.03,708.81,708.81
2413,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-29T00:00,a24,-54.07,-58.18,39.0,1.0,24.0,0.01,0.01,0.1,0.01,634.27,634.27
2414,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,2.0,55.0,24.0,0.07,0.0,4.52,0.3,446.97,446.97
2415,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,5.0,33.0,24.0,0.05,0.01,3.92,0.39,474.39,474.39
2416,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,15.0,14.0,24.0,0.04,0.01,4.11,0.16,475.7,475.7
2417,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,19.0,7.0,24.0,0.03,0.02,2.62,0.57,487.73,487.73
2418,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,24.0,5.0,24.0,0.03,0.01,2.76,0.16,448.0,448.0
2419,Poulton,KNOX22,Patagonian Shelf,"Poulton et al., 2013",doi:10.1002/2013GB004641,MDT,2008-12-30T00:00,a25,-52.36,-60.17,34.0,1.0,24.0,0.01,0.0,0.62,0.13,398.07,398.07
2420,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-18T00:00,1803,58.88,3.08,8.0,33.0,24.0,0.21,,1.55,,,
2421,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-18T00:00,1803,58.88,3.08,12.0,20.0,24.0,0.07,,1.85,,,
2422,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-18T00:00,1803,58.88,3.08,15.0,14.0,24.0,0.06,,1.7,,,
2423,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-18T00:00,1803,58.88,3.08,20.0,7.0,24.0,0.01,,1.39,,,
2424,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-18T00:00,1803,58.88,3.08,27.0,3.0,24.0,0.03,,4.02,,,
2425,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,0.0,100.0,24.0,0.08,,1.73,,,
2426,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,6.0,55.0,24.0,0.53,,1.99,,,
2427,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,11.0,33.0,24.0,0.01,,1.29,,,
2428,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,16.0,20.0,24.0,0.03,,1.33,,,
2429,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,19.0,14.0,24.0,0.04,,1.19,,,
2430,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,34.0,3.0,24.0,0.04,,1.04,,,
2431,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-19T00:00,1904,58.83,3.22,46.0,1.0,24.0,0.02,,0.23,,,
2432,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,0.0,100.0,24.0,0.34,,2.81,,,
2433,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,4.0,55.0,24.0,0.31,,2.77,,,
2434,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,7.0,33.0,24.0,0.2,,2.8,,,
2435,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,11.0,20.0,24.0,0.29,,2.93,,,
2436,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,13.0,14.0,24.0,1.48,,3.95,,,
2437,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,17.0,7.0,24.0,0.62,,2.72,,,
2438,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,23.0,3.0,24.0,0.04,,1.24,,,
2439,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-21T00:00,2103,58.62,3.53,30.0,1.0,24.0,0.14,,0.92,,,
2440,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,0.0,100.0,24.0,1.39,,3.33,,,
2441,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,5.0,55.0,24.0,0.03,,2.51,,,
2442,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,10.0,33.0,24.0,0.01,,2.55,,,
2443,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,14.0,20.0,24.0,0.08,,2.42,,,
2444,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,17.0,14.0,24.0,0.09,,2.39,,,
2445,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,23.0,7.0,24.0,0.02,,2.39,,,
2446,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-22T00:00,2204,58.52,3.5,30.0,3.0,24.0,0.33,,2.55,,,
2447,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-23T00:00,2303,58.43,3.49,0.0,100.0,24.0,0.04,,2.46,,,
2448,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-23T00:00,2303,58.43,3.49,5.0,55.0,24.0,0.02,,2.32,,,
2449,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-23T00:00,2303,58.43,3.49,12.0,20.0,24.0,0.04,,2.44,,,
2450,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-23T00:00,2303,58.43,3.49,20.0,7.0,24.0,0.13,,2.0,,,
2451,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-23T00:00,2303,58.43,3.49,35.0,1.0,24.0,0.02,,0.4,,,
2452,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-24T00:00,2403,58.35,3.47,0.0,100.0,24.0,0.0,,2.16,,,
2453,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-24T00:00,2403,58.35,3.47,5.0,55.0,24.0,0.22,,1.88,,,
2454,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-24T00:00,2403,58.35,3.47,12.0,20.0,24.0,0.03,,1.86,,,
2455,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-24T00:00,2403,58.35,3.47,15.0,14.0,24.0,0.07,,1.72,,,
2456,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-24T00:00,2403,58.35,3.47,20.0,7.0,24.0,0.14,,1.39,,,
2457,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,0.0,100.0,24.0,0.01,,1.82,,,
2458,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,5.0,55.0,24.0,0.04,,1.91,,,
2459,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,15.0,14.0,24.0,0.04,,2.08,,,
2460,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,20.0,7.0,24.0,0.12,,1.85,,,
2461,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,27.0,3.0,24.0,0.1,,1.89,,,
2462,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-26T00:00,2603,58.24,3.57,35.0,1.0,24.0,0.05,,0.26,,,
2463,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-27T00:00,2703,58.77,2.67,0.0,100.0,24.0,0.11,,1.4,,,
2464,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-27T00:00,2703,58.77,2.67,13.0,14.0,24.0,0.22,,1.85,,,
2465,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-27T00:00,2703,58.77,2.67,17.0,7.0,24.0,0.14,,1.72,,,
2466,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-27T00:00,2703,58.77,2.67,23.0,3.0,24.0,0.16,,1.84,,,
2467,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,0.0,100.0,24.0,0.65,,2.08,,,
2468,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,5.0,55.0,24.0,0.21,,1.77,,,
2469,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,8.0,33.0,24.0,0.09,,2.04,,,
2470,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,12.0,20.0,24.0,0.16,,1.9,,,
2471,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,15.0,14.0,24.0,0.01,,1.73,,,
2472,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,20.0,7.0,24.0,0.01,,1.87,,,
2473,Rees,D241,North Sea,"Rees et al., 2002",doi:10.1016/S0967-0645(02)00063-2,Diff,1999-06-28T00:00,2803,58.68,2.52,27.0,3.0,24.0,0.53,,3.47,,,
2474,Tynan,JR219,Arctic,unpublished,,MDT,2010-06-29T00:00,I44,80.266,2.9189999999999996,5.0,5.0,24.0,0.01,0.0,0.18,0.01,,
